Word,SID
2503,70259
2504,3305
2505,17481
2506,52064
2507,52114
2508,52064
2509,34783
2510,50950
2511,50950
2512,74987
2513,47037
2514,14225
2515,14224
2516,14228
2517,14228
2518,14224
2519,58189
2520,4152
2521,42291
2522,67581
2523,67582
2524,12024
2525,14229
2526,58190
2527,74612
2528,76407
2529,13241
2530,13242
2531,13240
2532,13238
2533,13239
2534,32421
2535,32415
2536,4104
2537,46581
2538,60115
2539,28384
2540,42398
2541,42398
2542,78830
2543,1426
2544,46468
2545,33520
2546,61575
2547,26117
2548,45750
2549,37695
2550,78838
2551,14255
2552,15293
2553,38913
2554,14272
2555,14273
2556,14273
2557,81413
2558,74494
2559,36359
2560,52115
2561,4901
2562,14230
2563,14231
2564,13002
2565,48944
2566,31392
2567,30163
2568,14245
2569,44268
2570,14236
2571,14237
2572,14237
2573,44259
2574,4115
2575,44666
2576,62086
2577,78837
2578,14242
2579,14241
2580,4837
2581,44350
2582,14262
2583,74855
2584,74684
2585,14245
2586,39727
2587,44266
2588,44267
2589,44704
2590,44271
2591,44271
2592,52118
2593,14247
2594,44269
2595,78946
2596,44352
2597,14249
2598,14250
2599,61529
2600,14251
2601,14253
2602,14252
2603,14257
2604,57254
2605,20211
2606,45720
2607,35427
2608,14259
2609,35408
2610,52120
2611,77105
2612,14261
2613,35878
2614,72348
2615,44270
2616,14262
2617,69502
2618,61529
2619,77088
2620,64589
2621,45492
2622,61565
2623,14266
2624,4901
2625,4961
2626,14249
2627,30163
2628,13004
2629,13003
2630,14267
2631,14268
2632,75355
2633,38913
2634,45970
2635,14242
2636,14231
2637,14271
2638,18549
2639,45439
2640,5594
2641,5594
2642,14274
2643,1426
2644,52121
2645,52121
2646,44265
2647,39401
2648,14268
2649,4149
2650,48943
2651,14233
2652,14232
2653,14234
2654,39735
2655,14235
2656,14238
2657,14239
2658,14240
2659,1451
2660,52116
2661,52116
2662,44666
2663,52117
2664,14243
2665,14265
2666,1525
2667,48945
2668,48945
2669,10817
2670,10817
2671,70510
2672,14244
2673,39727
2674,14246
2675,44266
2676,14248
2677,14249
2678,52119
2679,46624
2680,28048
2681,27655
2682,25665
2683,33509
2684,1495
2685,1243
2686,14254
2687,1519
2688,14257
2689,14256
2690,14256
2691,14258
2692,14259
2693,35407
2694,33569
2695,35427
2696,14260
2697,52354
2698,30707
2699,14263
2700,1451
2701,756
2702,3052
2703,55978
2704,14264
2705,34856
2706,14265
2707,14271
2708,33569
2709,26407
2710,14264
2711,14269
2712,75355
2713,45970
2714,45767
2715,81332
2716,61531
2717,61530
2718,14270
2719,33520
2720,14262
2721,45720
2722,30073
2723,14256
2724,52355
2725,77246
2726,14277
2727,14275
2728,14276
2729,41273
2730,9465
2731,46976
2732,9468
2733,9466
2734,63306
2735,10295
2736,10296
2737,51049
2738,68176
2739,68181
2740,68179
2741,68180
2742,68178
2743,48216
2744,47639
2745,37540
2746,29780
2747,29780
2748,67699
2749,41942
2750,67699
2751,46976
2752,9980
2753,37121
2754,45625
2755,58192
2756,58192
2757,74768
2758,74768
2759,74773
2760,59792
2761,47083
2762,37477
2763,47083
2764,48071
2765,48617
2766,43461
2767,37539
2768,42864
2769,51301
2770,37045
2771,77679
2772,48206
2773,43461
2774,43463
2775,43463
2776,43464
2777,58209
2778,58210
2779,58210
2780,48801
2781,47585
2782,43465
2783,43526
2784,43466
2785,43467
2786,47836
2787,43468
2788,48802
2789,43470
2790,43470
2791,43470
2792,34549
2793,43471
2794,43473
2795,43474
2796,6497
2797,47639
2798,58571
2799,43497
2800,59236
2801,59465
2802,43465
2803,59667
2804,48137
2805,47953
2806,43469
2807,47513
2808,43521
2809,43472
2810,43473
2811,29067
2812,11151
2813,48206
2814,51302
2815,48946
2816,36966
2817,69953
2818,48946
2819,51881
2820,51881
2821,77828
2822,77829
2823,27279
2824,25666
2825,51050
2826,14278
2827,74769
2828,6459
2829,60179
2830,60820
2831,59474
2832,59878
2833,61138
2834,60439
2835,60783
2836,60820
2837,60439
2838,61138
2839,47033
2840,77550
2841,78081
2842,58193
2843,40364
2844,14279
2845,36360
2846,14280
2847,38963
2848,14280
2849,14279
2850,38729
2851,52122
2852,36360
2853,48216
2854,62427
2855,13309
2856,42099
2857,10146
2858,10706
2859,42099
2860,10146
2861,51883
2862,48947
2863,48948
2864,64492
2865,80490
2866,51882
2867,11040
2868,42099
2869,10146
2870,10901
2871,51883
2872,14281
2873,74972
2874,7669
2875,7670
2876,7667
2877,14282
2878,42052
2879,13890
2880,58376
2881,46668
2882,51553
2883,37192
2884,46669
2885,72524
2886,48550
2887,48320
2888,69205
2889,69206
2890,69207
2891,30996
2892,10599
2893,73375
2894,58194
2895,58314
2896,58314
2897,58195
2898,75386
2899,58196
2900,60164
2901,60712
2902,58567
2903,58935
2904,58951
2905,58196
2906,59236
2907,60164
2908,60712
2909,60768
2910,60894
2911,61003
2912,61003
2913,47206
2914,58197
2915,59176
2916,43763
2917,33402
2918,75098
2919,52123
2920,59657
2921,47381
2922,78965
2923,63022
2924,63023
2925,63024
2926,63025
2927,63022
2928,63023
2929,63024
2930,46946
2931,58906
2932,61251
2933,76297
2934,66210
2935,68879
2936,30557
2937,68880
2938,13419
2939,13420
2940,13418
2941,35225
2942,14283
2943,78201
2944,42444
2945,78201
2946,79903
2947,75707
2948,48535
2949,14284
2950,10521
2951,10522
2952,58198
2953,80026
2954,34129
2955,34129
2956,52124
2957,77461
2958,74766
2959,14285
2960,65013
2961,65015
2962,9315
2963,9318
2964,9319
2965,12729
2966,12794
2967,12795
2968,52125
2969,31436
2970,73492
2971,58199
2972,10518
2973,50995
2974,42750
2975,78082
2976,14286
2977,4791
2978,74662
2979,76463
2980,77508
2981,77508
2982,14286
2983,52126
2984,4791
2985,42750
2986,76463
2987,43458
2988,74662
2989,48898
2990,4791
2991,58200
2992,14287
2993,9784
2994,9783
2995,50457
2996,78311
2997,48949
2998,77460
2999,78099
3000,77509
3001,77509
3002,65505
3003,65504
3004,67126
3005,75419
3006,69605
3007,69605
3008,11815
3009,65504
3010,11815
3011,67126
3012,52127
3013,78091
3014,78099
3015,71196
3016,20494
3017,78092
3018,78305
3019,74943
3020,59567
3021,59567
3022,67903
3023,67904
3024,42776
3025,52494
3026,34870
3027,59292
3028,64290
3029,13601
3030,13602
3031,50562
3032,68931
3033,9200
3034,9202
3035,9201
3036,9160
3037,9161
3038,68210
3039,14288
3040,58419
3041,58445
3042,59733
3043,60882
3044,60553
3045,60777
3046,58202
3047,58445
3048,60553
3049,60777
3050,60566
3051,59239
3052,59239
3053,14289
3054,14290
3055,48136
3056,36553
3057,73007
3058,73007
3059,73007
3060,13430
3061,64848
3062,48136
3063,75233
3064,74493
3065,38730
3066,36360
3067,74512
3068,38730
3069,31075
3070,74512
3071,25823
3072,58449
3073,60442
3074,60033
3075,33104
3076,66211
3077,66214
3078,66213
3079,59609
3080,69107
3081,68593
3082,68595
3083,68594
3084,78192
3085,52128
3086,37014
3087,52128
3088,47274
3089,47274
3090,20799
3091,42081
3092,13356
3093,43462
3094,59318
3095,68689
3096,58201
3097,58419
3098,48224
3099,58354
3100,58556
3101,59046
3102,58354
3103,59327
3104,58202
3105,58203
3106,58204
3107,60882
3108,58356
3109,60533
3110,60566
3111,60789
3112,60789
3113,58201
3114,58203
3115,58205
3116,61369
3117,61397
3118,68689
3119,58899
3120,61433
3121,58948
3122,61433
3123,48405
3124,47511
3125,66537
3126,52129
3127,65908
3128,66537
3129,33979
3130,78119
3131,74841
3132,52130
3133,58583
3134,61096
3135,61096
3136,11692
3137,11691
3138,66760
3139,42187
3140,41654
3141,67443
3142,67443
3143,58561
3144,58206
3145,58710
3146,60337
3147,58406
3148,59750
3149,59347
3150,60693
3151,60280
3152,58891
3153,59522
3154,60076
3155,58954
3156,59774
3157,59454
3158,59467
3159,59467
3160,59710
3161,59774
3162,59781
3163,59787
3164,61045
3165,61295
3166,59781
3167,59972
3168,60337
3169,61327
3170,60348
3171,61248
3172,60943
3173,61045
3174,59997
3175,58206
3176,7058
3177,7058
3178,63053
3179,66510
3180,66509
3181,63053
3182,63052
3183,66510
3184,63053
3185,32542
3186,36878
3187,72866
3188,52138
3189,58207
3190,46671
3191,51554
3192,46672
3193,72390
3194,72389
3195,72388
3196,46671
3197,13066
3198,13067
3199,60996
3200,46672
3201,79163
3202,79163
3203,48950
3204,36895
3205,40216
3206,32777
3207,14291
3208,5027
3209,51303
3210,36927
3211,51303
3212,36927
3213,51304
3214,36923
3215,36923
3216,51304
3217,36923
3218,40216
3219,76386
3220,36401
3221,32506
3222,31773
3223,39155
3224,36879
3225,31773
3226,31773
3227,58208
3228,58210
3229,14292
3230,58210
3231,58212
3232,58211
3233,52131
3234,33918
3235,36044
3236,36045
3237,60530
3238,61099
3239,59328
3240,61246
3241,60444
3242,61246
3243,58216
3244,77545
3245,14294
3246,14293
3247,14294
3248,14293
3249,54003
3250,57288
3251,50454
3252,52132
3253,26467
3254,40265
3255,76563
3256,5607
3257,54
3258,3704
3259,52133
3260,52134
3261,32709
3262,26467
3263,52135
3264,52136
3265,44780
3266,27898
3267,39778
3268,5038
3269,26202
3270,40633
3271,30181
3272,41525
3273,30181
3274,28840
3275,40633
3276,5353
3277,70362
3278,44780
3279,77546
3280,72888
3281,72888
3282,72887
3283,72887
3284,43479
3285,67066
3286,67067
3287,67061
3288,67065
3289,62579
3290,58710
3291,52137
3292,52137
3293,74128
3294,27540
3295,35803
3296,152
3297,79677
3298,79678
3299,79678
3300,79678
3301,78314
3302,79677
3303,27293
3304,78461
3305,80026
3306,14296
3307,74437
3308,77642
3309,78100
3310,11484
3311,66387
3312,78101
3313,77050
3314,3267
3315,78102
3316,78102
3317,78101
3318,27710
3319,74438
3320,78471
3321,78471
3322,78103
3323,74439
3324,74438
3325,79479
3326,79479
3327,68063
3328,77461
3329,74766
3330,78104
3331,20430
3332,52126
3333,79177
3334,79177
3335,77635
3336,77635
3337,77548
3338,77635
3339,77547
3340,78105
3341,77542
3342,40880
3343,31905
3344,52144
3345,20705
3346,52144
3347,36365
3348,35761
3349,80797
3350,2396
3351,73143
3352,80842
3353,80845
3354,36677
3355,60301
3356,50772
3357,63068
3358,63069
3359,7439
3360,56453
3361,38798
3362,35993
3363,35993
3364,67197
3365,48951
3366,48952
3367,65411
3368,67724
3369,48951
3370,67197
3371,48952
3372,67724
3373,63742
3374,6105
3375,26860
3376,52139
3377,52139
3378,34098
3379,36773
3380,34068
3381,81230
3382,81231
3383,37793
3384,81232
3385,29714
3386,29714
3387,42437
3388,42437
3389,58215
3390,58214
3391,58213
3392,59194
3393,14297
3394,58214
3395,61027
3396,14298
3397,48643
3398,77456
3399,75481
3400,77170
3401,77175
3402,52140
3403,32662
3404,77170
3405,40578
3406,21223
3407,40214
3408,1721
3409,52141
3410,21223
3411,14299
3412,15376
3413,10974
3414,14299
3415,63353
3416,80842
3417,80815
3418,80844
3419,66215
3420,66217
3421,76579
3422,73232
3423,44780
3424,36206
3425,5475
3426,63542
3427,63543
3428,13355
3429,13355
3430,44157
3431,44159
3432,44145
3433,44143
3434,44141
3435,78345
3436,8625
3437,15576
3438,63333
3439,8576
3440,8626
3441,41954
3442,8627
3443,8448
3444,8448
3445,63333
3446,14300
3447,14014
3448,8623
3449,63400
3450,63401
3451,63389
3452,13355
3453,13355
3454,38056
3455,52142
3456,66216
3457,66219
3458,66220
3459,66225
3460,66221
3461,66222
3462,66223
3463,66225
3464,66227
3465,66228
3466,66229
3467,66230
3468,66232
3469,66233
3470,66231
3471,66234
3472,66236
3473,66235
3474,66241
3475,66237
3476,66242
3477,66240
3478,66239
3479,66238
3480,13449
3481,79919
3482,70398
3483,5487
3484,722
3485,72177
3486,52143
3487,38814
3488,39895
3489,30441
3490,36448
3491,34278
3492,39352
3493,32491
3494,78707
3495,33764
3496,3579
3497,74115
3498,38134
3499,14301
3500,8709
3501,8709
3502,70398
3503,5487
3504,77665
3505,61472
3506,61472
3507,70380
3508,70418
3509,70309
3510,26228
3511,70856
3512,5786
3513,70856
3514,77469
3515,76931
3516,78120
3517,78120
3518,78121
3519,65737
3520,62742
3521,42262
3522,65738
3523,65737
3524,25936
3525,31024
3526,25936
3527,706
3528,36168
3529,27075
3530,61532
3531,48953
3532,61532
3533,48953
3534,78143
3535,61654
3536,71197
3537,61698
3538,48953
3539,48953
3540,44832
3541,52145
3542,77636
3543,78144
3544,77636
3545,77636
3546,78145
3547,48072
3548,45301
3549,34404
3550,34402
3551,80043
3552,77891
3553,77891
3554,48072
3555,50761
3556,67230
3557,41863
3558,67629
3559,41082
3560,41082
3561,42350
3562,11950
3563,67232
3564,67229
3565,67630
3566,52146
3567,51515
3568,5522
3569,5523
3570,21832
3571,14302
3572,14302
3573,52148
3574,5523
3575,78122
3576,65503
3577,65514
3578,65506
3579,65507
3580,65508
3581,65509
3582,65510
3583,65511
3584,65512
3585,65513
3586,65514
3587,65506
3588,63124
3589,63125
3590,66245
3591,66243
3592,66246
3593,66247
3594,66243
3595,14303
3596,35461
3597,48330
3598,60793
3599,25614
3600,58216
3601,40286
3602,25783
3603,76788
3604,76789
3605,64679
3606,64680
3607,10962
3608,10963
3609,7504
3610,7505
3611,7506
3612,13351
3613,13355
3614,13354
3615,13356
3616,13353
3617,47339
3618,13140
3619,60793
3620,48954
3621,80356
3622,14304
3623,12829
3624,48453
3625,14305
3626,36529
3627,39306
3628,14306
3629,14306
3630,30571
3631,30571
3632,78146
3633,14306
3634,14307
3635,77582
3636,79207
3637,77583
3638,77584
3639,78150
3640,81121
3641,35291
3642,14306
3643,78147
3644,78148
3645,48955
3646,48956
3647,71198
3648,79938
3649,79938
3650,49174
3651,78204
3652,78149
3653,20494
3654,49078
3655,48957
3656,33771
3657,61533
3658,61533
3659,30571
3660,61534
3661,35093
3662,31542
3663,61534
3664,34741
3665,31902
3666,45287
3667,40711
3668,36498
3669,34043
3670,34043
3671,5100
3672,52147
3673,5100
3674,52147
3675,34747
3676,17229
3677,34747
3678,6751
3679,58395
3680,58571
3681,62859
3682,65768
3683,65302
3684,65258
3685,68368
3686,62501
3687,62994
3688,70025
3689,64100
3690,65795
3691,62361
3692,48958
3693,64102
3694,66708
3695,64263
3696,64102
3697,69883
3698,24292
3699,66567
3700,63250
3701,8266
3702,75340
3703,64306
3704,62513
3705,48958
3706,69921
3707,65869
3708,65870
3709,65871
3710,65871
3711,65872
3712,65873
3713,65873
3714,1572
3715,52149
3716,14308
3717,48959
3718,74879
3719,47690
3720,47690
3721,52150
3722,10882
3723,55046
3724,68131
3725,68132
3726,11932
3727,11933
3728,63070
3729,63071
3730,66254
3731,66255
3732,66252
3733,73468
3734,48960
3735,51555
3736,37080
3737,37080
3738,48961
3739,14310
3740,14309
3741,52151
3742,42797
3743,14311
3744,48960
3745,14312
3746,52152
3747,26185
3748,39136
3749,903
3750,1947
3751,38513
3752,3490
3753,63332
3754,63333
3755,57398
3756,61535
3757,26165
3758,5098
3759,61536
3760,31496
3761,71199
3762,71199
3763,61537
3764,3085
3765,35065
3766,14313
3767,65017
3768,65017
3769,59180
3770,65018
3771,65015
3772,14314
3773,28172
3774,73802
3775,73468
3776,74549
3777,52153
3778,36726
3779,36725
3780,27439
3781,27438
3782,36664
3783,14315
3784,14315
3785,52154
3786,48962
3787,48962
3788,76783
3789,52154
3790,60175
3791,48644
3792,48963
3793,48963
3794,26632
3795,55938
3796,11364
3797,9684
3798,77681
3799,77680
3800,52155
3801,14316
3802,67973
3803,78729
3804,78730
3805,77679
3806,78163
3807,79850
3808,14317
3809,78731
3810,78729
3811,77679
3812,78163
3813,43663
3814,79850
3815,14317
3816,78731
3817,43663
3818,78729
3819,52155
3820,52155
3821,67973
3822,78732
3823,20479
3824,58167
3825,38157
3826,29068
3827,29186
3828,29487
3829,38157
3830,74660
3831,28673
3832,29069
3833,74748
3834,75595
3835,75595
3836,29069
3837,75652
3838,75651
3839,30163
3840,28941
3841,58190
3842,63545
3843,63544
3844,8369
3845,8371
3846,8370
3847,76465
3848,76465
3849,76465
3850,77682
3851,35828
3852,33660
3853,62355
3854,7765
3855,50568
3856,58016
3857,55111
3858,78123
3859,43246
3860,6281
3861,52158
3862,60726
3863,68969
3864,68970
3865,68971
3866,68972
3867,68973
3868,68974
3869,68975
3870,57241
3871,63326
3872,63325
3873,63323
3874,63323
3875,63324
3876,63327
3877,63328
3878,63329
3879,63327
3880,63329
3881,63329
3882,63330
3883,63331
3884,67223
3885,41912
3886,42901
3887,48680
3888,66165
3889,66166
3890,66168
3891,66165
3892,74446
3893,50748
3894,50748
3895,52156
3896,52157
3897,30790
3898,33475
3899,58217
3900,14318
3901,40190
3902,63079
3903,70053
3904,74827
3905,40307
3906,52160
3907,52159
3908,48964
3909,9261
3910,11555
3911,48964
3912,9260
3913,38016
3914,2034
3915,52162
3916,52163
3917,2921
3918,52164
3919,27312
3920,79131
3921,66260
3922,66307
3923,63764
3924,63765
3925,13607
3926,78038
3927,13607
3928,77129
3929,45727
3930,27848
3931,27848
3932,77129
3933,45727
3934,35292
3935,26592
3936,28141
3937,40162
3938,26647
3939,26647
3940,40156
3941,40156
3942,25612
3943,1331
3944,56660
3945,13523
3946,13525
3947,77830
3948,74828
3949,8503
3950,8504
3951,17022
3952,62487
3953,66836
3954,66835
3955,62487
3956,60508
3957,58218
3958,58405
3959,58530
3960,58405
3961,78442
3962,63768
3963,40902
3964,40901
3965,63769
3966,63771
3967,63770
3968,63767
3969,12096
3970,14319
3971,52165
3972,75038
3973,1330
3974,14320
3975,75038
3976,6326
3977,6326
3978,52166
3979,8278
3980,8281
3981,8283
3982,8280
3983,8282
3984,8277
3985,8279
3986,8279
3987,7030
3988,75203
3989,75204
3990,75203
3991,58288
3992,60198
3993,53700
3994,13285
3995,13286
3996,13288
3997,67124
3998,67126
3999,67127
4000,76827
4001,58915
4002,1211
4003,29768
4004,71200
4005,50593
4006,50594
4007,37800
4008,14321
4009,27010
4010,27010
4011,35010
4012,6346
4013,35958
4014,70405
4015,354
4016,58192
4017,75915
4018,70832
4019,26366
4020,75915
4021,75915
4022,62591
4023,30777
4024,65649
4025,70467
4026,48186
4027,48965
4028,51878
4029,37221
4030,51877
4031,36922
4032,66432
4033,8626
4034,66430
4035,63202
4036,12775
4037,62468
4038,65847
4039,67661
4040,12883
4041,43786
4042,62727
4043,65156
4044,65401
4045,12657
4046,10323
4047,67729
4048,11042
4049,11737
4050,66374
4051,68423
4052,12657
4053,62878
4054,48293
4055,65573
4056,8535
4057,42525
4058,65407
4059,6601
4060,11620
4061,65547
4062,10362
4063,11904
4064,67181
4065,65327
4066,67403
4067,10172
4068,8040
4069,63561
4070,7974
4071,67279
4072,67278
4073,9026
4074,66019
4075,68696
4076,40163
4077,65502
4078,8186
4079,10311
4080,67394
4081,12788
4082,66102
4083,37221
4084,48966
4085,64619
4086,44592
4087,44437
4088,44438
4089,64189
4090,14323
4091,7299
4092,67375
4093,12344
4094,2315
4095,2315
4096,10777
4097,67078
4098,10357
4099,65547
4100,68327
4101,63214
4102,65495
4103,8363
4104,65495
4105,66119
4106,12200
4107,65529
4108,66377
4109,67775
4110,66067
4111,65519
4112,51297
4113,36922
4114,80812
4115,69639
4116,8169
4117,44582
4118,10135
4119,37221
4120,62344
4121,65288
4122,44403
4123,75234
4124,66684
4125,65156
4126,66684
4127,42130
4128,10158
4129,62823
4130,7997
4131,69945
4132,12902
4133,13219
4134,13219
4135,9483
4136,12854
4137,67689
4138,67681
4139,67297
4140,66957
4141,65631
4142,14324
4143,7929
4144,69031
4145,69961
4146,44583
4147,62924
4148,68212
4149,67846
4150,10799
4151,14080
4152,71124
4153,68013
4154,62924
4155,67661
4156,67286
4157,66622
4158,67398
4159,67198
4160,12324
4161,7907
4162,34505
4163,6602
4164,51879
4165,6602
4166,7849
4167,69961
4168,12902
4169,12459
4170,47943
4171,9642
4172,36746
4173,42168
4174,67792
4175,7541
4176,62769
4177,63204
4178,10799
4179,34020
4180,34505
4181,66188
4182,46477
4183,14325
4184,65407
4185,65664
4186,68013
4187,8361
4188,65458
4189,67371
4190,46911
4191,69777
4192,6602
4193,8115
4194,9651
4195,10860
4196,63605
4197,63561
4198,65494
4199,65442
4200,62316
4201,9445
4202,66909
4203,66909
4204,10437
4205,63352
4206,14322
4207,71201
4208,26863
4209,37964
4210,2018
4211,71201
4212,77682
4213,61211
4214,61211
4215,36922
4216,51296
4217,36922
4218,51308
4219,20493
4220,78161
4221,8885
4222,75102
4223,74829
4224,14325
4225,51656
4226,37479
4227,13960
4228,13961
4229,40539
4230,25771
4231,25771
4232,66256
4233,66257
4234,66257
4235,40249
4236,25772
4237,40249
4238,25772
